,Садовый,Курортный,Степной,Лесной,Научный,Приморский,Северный,Западный,Таежный,Портовый,Алмазный,Полярный,Южный,Date,Month,Year
215,15.905199999999986,31.685799999999972,21.878300000000014,16.926699999999983,10.788200000000002,27.428299999999993,28.687500000000014,15.671699999999982,18.417500000000018,34.87750000000006,28.114799999999956,18.471599999999984,20.698300000000017,4,August,2023
216,13.687599999999986,31.068199999999944,22.528399999999973,16.34559999999999,11.290300000000004,27.38840000000003,29.050000000000015,15.297599999999989,17.538000000000014,34.27400000000002,26.33039999999997,18.059799999999985,21.900399999999976,5,August,2023
217,14.24320000000001,31.092300000000005,29.703599999999987,15.822400000000002,12.4093,28.62660000000002,30.319699999999962,17.9784,17.411700000000017,33.14870000000005,26.087799999999937,18.036700000000017,26.139599999999994,6,August,2023
218,15.2393,31.61429999999997,30.514299999999977,15.847699999999984,12.419599999999992,29.095299999999988,30.49519999999999,18.459700000000012,16.561199999999996,33.666200000000046,25.69969999999994,17.83940000000002,26.836300000000016,7,August,2023
219,15.902900000000006,31.79149999999996,30.53350000000004,16.54850000000001,10.928699999999987,28.1155,27.3675,17.372500000000024,17.333500000000015,34.20150000000002,26.30309999999994,16.773299999999992,27.47949999999998,8,August,2023
220,16.19620000000002,31.882699999999982,30.238500000000034,16.393500000000003,9.610299999999985,26.5185,27.036999999999974,16.713500000000025,17.817000000000007,33.82300000000005,27.189799999999956,18.743699999999986,27.106499999999972,9,August,2023
221,17.534399999999987,32.983099999999986,27.76890000000002,14.160099999999993,10.950299999999986,26.75890000000004,27.083599999999986,16.43010000000001,18.608599999999992,32.56659999999997,27.211599999999944,18.213700000000014,27.969900000000038,10,August,2023
222,18.957900000000016,31.296499999999973,25.68329999999999,12.753700000000027,12.084200000000004,29.53230000000003,27.770799999999998,18.66769999999998,20.735799999999962,31.890799999999967,26.13109999999999,16.979299999999974,28.352300000000028,11,August,2023
223,15.838500000000018,31.123399999999975,22.864400000000018,13.720599999999992,12.191200000000007,27.652400000000025,26.130099999999988,20.379599999999986,19.817100000000018,33.03109999999999,24.658499999999993,15.387700000000006,28.057400000000026,12,August,2023
224,23.600900000000035,32.18060000000005,19.70089999999999,16.78910000000001,12.08679999999999,26.80090000000001,21.596300000000014,22.38910000000002,17.49629999999996,34.69630000000006,20.789100000000023,16.560900000000014,27.800900000000006,13,August,2023
225,13.481000000000005,34.3806,22.2969,16.116100000000014,12.397600000000013,27.863899999999965,21.61999999999999,22.691099999999995,17.54700000000001,34.054,22.70999999999995,14.91639999999997,28.794899999999995,14,August,2023
226,12.825099999999985,34.3958,24.82689999999999,14.901099999999984,12.784600000000019,28.553900000000027,22.3059,21.37409999999997,16.931899999999985,33.40189999999996,22.4389,14.151399999999978,29.705900000000053,15,August,2023
227,14.096899999999984,34.590299999999964,29.313799999999986,16.190200000000022,12.438399999999994,26.591800000000045,21.859600000000032,20.730199999999996,17.655600000000028,32.71260000000004,23.12610000000003,13.940499999999986,31.32779999999998,16,August,2023
228,13.177199999999985,36.104000000000035,32.850299999999976,17.217700000000026,12.16840000000002,24.71929999999998,21.480200000000035,18.619700000000027,17.467200000000034,33.279199999999975,26.04979999999999,14.496599999999978,29.872300000000028,17,August,2023
229,14.907100000000016,35.20100000000004,29.589599999999976,17.447400000000027,12.229200000000022,25.35859999999998,22.619,15.908400000000007,18.924000000000003,29.44000000000001,27.540899999999997,13.362300000000005,27.274600000000014,18,August,2023
230,16.47880000000002,33.57839999999999,29.137699999999967,17.253300000000014,11.844200000000015,25.078699999999984,21.781000000000002,16.14430000000001,20.388,30.426000000000045,28.925200000000036,12.649999999999993,26.416700000000006,19,August,2023
231,14.546099999999974,29.751199999999994,32.116800000000026,17.873199999999976,11.957500000000003,26.881799999999956,20.93630000000003,15.353200000000017,19.556299999999997,31.831300000000002,27.64389999999998,11.949899999999984,25.806800000000006,20,August,2023
232,9.67979999999999,26.951200000000025,29.55749999999999,18.080500000000026,12.91559999999999,29.6815,20.97289999999997,17.50850000000001,18.55690000000003,31.572900000000022,25.174200000000056,14.765699999999981,27.001500000000036,21,August,2023
233,10.324599999999993,25.57719999999999,29.06089999999996,19.102099999999997,10.444999999999999,29.323899999999966,19.72979999999998,18.40109999999997,19.01079999999999,30.985800000000012,24.807400000000044,15.215399999999983,27.78690000000003,22,August,2023
234,11.07900000000001,26.2751,26.182400000000015,21.505599999999973,8.516099999999994,28.382400000000008,20.257000000000016,17.62259999999997,18.138999999999992,31.285999999999962,23.452,15.945400000000006,28.189399999999992,23,August,2023
235,9.40400000000001,25.514600000000026,22.668100000000017,15.619899999999978,7.809399999999993,28.184099999999987,19.850600000000018,18.116900000000015,17.866600000000016,32.325599999999945,21.956999999999972,16.07860000000001,26.507100000000033,24,August,2023
236,7.609399999999997,25.4466,21.519699999999997,11.48630000000001,8.73430000000001,26.43269999999999,19.367300000000046,13.901300000000015,20.853300000000008,31.513300000000005,24.873599999999993,16.363400000000016,26.44269999999999,25,August,2023
237,7.938500000000005,25.745599999999968,24.505300000000013,11.218700000000004,9.500800000000012,21.79429999999998,19.217300000000044,12.714699999999986,19.95529999999999,31.510299999999976,27.64350000000002,16.90010000000001,25.577299999999983,26,August,2023
238,8.506899999999996,26.702899999999964,24.033200000000008,11.889800000000005,9.945100000000012,22.702199999999994,18.57100000000004,12.1668,20.25000000000002,31.384000000000025,28.255100000000024,16.961199999999987,25.524199999999997,27,August,2023
239,7.216599999999997,26.56559999999999,24.14720000000001,12.885800000000001,11.46740000000002,24.747200000000007,18.723400000000016,12.642800000000012,20.940399999999986,28.48840000000002,27.023399999999985,16.66979999999998,25.395199999999974,28,August,2023
240,7.430399999999997,27.71089999999999,27.019500000000022,12.869499999999986,12.509900000000018,25.589500000000015,18.054000000000027,10.70150000000001,19.545999999999996,28.988000000000042,28.32460000000002,18.01990000000001,25.42050000000001,29,August,2023
241,8.68049999999999,28.545300000000015,17.011400000000023,13.47860000000002,12.033199999999995,19.979400000000027,16.158299999999976,10.294599999999994,18.96629999999997,30.742300000000053,25.98949999999999,18.888800000000042,26.139399999999974,30,August,2023
242,10.314499999999992,27.4273,18.500799999999984,14.139199999999995,11.409200000000006,20.780799999999985,16.81099999999999,11.299200000000017,19.790999999999986,31.05100000000003,23.92550000000001,15.44880000000003,23.930799999999973,31,August,2023
243,6.9301999999999895,25.402699999999992,16.820099999999986,13.421899999999987,10.81790000000001,22.645099999999992,17.085799999999992,11.899899999999993,18.999799999999958,32.52380000000001,23.66579999999999,16.161100000000005,21.44710000000002,1,September,2023
244,8.796099999999996,24.717800000000015,16.8325,13.47949999999998,10.624499999999998,23.287499999999987,16.122399999999985,12.37749999999998,18.596399999999953,32.61039999999995,24.45990000000003,13.251499999999997,22.50950000000002,2,September,2023
245,10.511599999999987,25.087999999999976,19.877899999999975,14.352100000000002,11.051399999999994,22.186900000000023,19.823900000000027,10.051099999999987,18.913899999999984,32.89390000000002,25.049399999999974,13.357199999999999,20.49990000000003,3,September,2023
246,9.154899999999992,24.52320000000001,21.59049999999997,14.79949999999999,9.576799999999993,21.5805,20.831600000000023,9.113499999999991,17.67959999999998,31.92759999999997,25.533099999999994,13.193099999999998,18.234499999999986,4,September,2023
247,10.655400000000007,24.904799999999994,18.55899999999999,13.870999999999986,7.965400000000005,23.859,21.743900000000007,8.709000000000005,17.209900000000015,31.180900000000005,27.165599999999962,11.073300000000009,16.527000000000015,5,September,2023
248,10.666500000000019,25.08119999999999,19.112499999999965,12.095499999999994,6.896300000000007,24.9645,19.925699999999964,9.922499999999985,18.004700000000035,31.115699999999936,23.03949999999999,8.685400000000005,15.58849999999999,6,September,2023
249,9.766500000000013,26.32069999999999,17.968599999999984,11.730399999999992,6.5508000000000095,23.91959999999998,19.307099999999977,11.56139999999999,18.340100000000035,29.51609999999994,18.25450000000003,7.780200000000005,14.999599999999992,7,September,2023
250,10.847999999999992,25.714900000000014,14.855999999999986,10.934000000000012,6.8061000000000025,25.677999999999997,19.963600000000028,10.556000000000006,15.317599999999981,27.611600000000035,20.918000000000017,9.818900000000012,16.762000000000008,8,September,2023
251,10.437899999999988,25.90239999999998,14.943600000000002,10.550399999999993,7.321399999999995,23.947599999999987,21.375100000000007,10.952399999999994,12.637099999999997,28.145099999999992,23.96410000000003,12.569600000000028,17.685600000000033,9,September,2023
252,11.730999999999986,26.41959999999998,15.987299999999983,11.582699999999983,6.5174,23.44329999999998,21.18190000000002,11.70669999999998,13.466899999999994,28.494899999999966,23.929000000000016,13.19640000000003,18.49230000000001,10,September,2023
