,Садовый,Курортный,Степной,Лесной,Научный,Приморский,Северный,Западный,Таежный,Портовый,Алмазный,Полярный,Южный,Date,Month,Year
165,9.911145,21.674015,20.077698,17.07323,9.199933,20.164057,17.534061,10.467719,17.180223,26.151678,29.468018,10.778785,30.750784,15,June,2023
166,6.763016,22.885,18.906155,15.765752,7.9779944,25.09881,19.10974,9.76729,19.909658,28.270254,26.197155,10.05684,25.565289,16,June,2023
167,7.3502955,24.411295,20.314209,9.882795,7.0202,27.630451,12.709504,11.178128,16.726164,29.277487,26.377502,8.077467,26.803612,17,June,2023
168,5.78569,24.235348,22.580374,9.813777,6.5773144,25.397087,15.100632,13.905209,15.759021,28.209213,27.070663,10.209327,24.63008,18,June,2023
169,7.1899915,25.42301,18.978956,8.43761,8.354683,25.799547,18.0224,10.360593,15.01625,28.271238,28.991207,12.848054,24.094452,19,June,2023
170,11.104893,26.471348,18.015081,8.793302,9.661831,23.058397,18.165129,11.919528,14.611065,28.960117,25.639448,15.175597,22.966043,20,June,2023
171,10.584255,25.997868,23.604715,7.261165,12.669858,20.571922,16.832851,12.082196,13.474641,26.716335,22.252579,16.260439,23.370588,21,June,2023
172,8.68074,27.345934,29.224571,7.149233,14.247647,21.462957,18.25945,11.256525,13.151295,25.756504,22.100317,16.773384,24.037313,22,June,2023
173,8.469781,27.178713,23.066244,11.256321,14.706203,24.098597,16.187515,10.679535,14.867693,26.230335,25.300272,12.299687,24.16041,23,June,2023
174,8.521345,25.059584,22.36954,15.414644,17.054878,22.678326,16.84295,11.873425,15.513029,27.083637,28.927181,16.466862,25.583763,24,June,2023
175,8.584941,26.609842,22.45355,17.63615,16.922064,22.762653,16.776056,11.716006,14.70536,27.671549,34.264557,22.314209,26.80924,25,June,2023
176,8.528759,28.584036,25.169056,17.91823,15.044214,22.858547,16.727413,12.593347,13.124714,27.917236,33.447304,19.68933,29.555035,26,June,2023
177,6.1133394,28.730259,26.157404,18.690437,12.844227,23.129494,17.355381,13.132505,13.910029,27.261444,33.04357,16.764036,31.098671,27,June,2023
178,3.567271,28.005997,25.904116,14.839091,11.37547,28.082125,19.063005,15.075749,13.860764,27.08311,32.698975,19.541637,32.379234,28,June,2023
179,8.231696,30.640173,20.154488,12.904467,10.859473,28.702732,19.469168,16.729559,15.109351,29.267128,29.49984,24.269932,30.211802,29,June,2023
180,12.356797,29.225687,15.742156,11.458742,12.496907,25.67058,21.513517,18.077345,17.941898,30.117634,30.991125,24.307775,29.0269,30,June,2023
181,15.33854,31.14932,21.225077,12.443122,11.308837,27.070276,20.906084,13.943662,18.066898,30.308722,30.141914,11.681904,28.030352,1,July,2023
182,13.719358,30.483788,24.989578,12.581995,11.151193,28.830435,21.105654,14.07451,14.543007,29.777422,29.856274,11.433047,22.921719,2,July,2023
183,12.537706,30.54403,26.807793,15.016194,11.514575,28.129032,21.215273,14.917991,14.84623,30.988573,25.586664,12.019668,25.330307,3,July,2023
184,11.845475,29.330967,28.376286,12.814372,12.566343,26.509464,21.134298,17.253666,14.73195,30.479338,21.721815,15.567531,28.455708,4,July,2023
185,12.346129,29.244558,29.422392,12.487931,12.914466,28.74729,21.763908,19.639172,14.602509,28.128963,20.695919,17.099638,29.23372,5,July,2023
186,13.49705,27.844349,28.885805,14.817765,13.883331,25.696873,23.321318,17.265764,15.82294,28.139162,21.018328,16.956593,29.715435,6,July,2023
187,15.145271,28.128908,27.235289,13.53336,14.346201,26.40423,26.37844,15.532752,17.018675,28.04393,22.345984,15.342546,30.278496,7,July,2023
188,14.202162,29.343853,24.491482,14.975587,14.679474,26.798847,26.583115,15.756722,18.564396,26.979671,21.934498,12.937166,32.228935,8,July,2023
189,15.2286625,30.08277,22.552084,16.505865,15.534497,26.005877,25.727573,16.596693,16.282648,27.698822,24.080952,16.508413,29.407028,9,July,2023
190,14.906835,28.521833,23.086432,14.938941,16.272413,25.580496,20.814337,21.424065,17.269432,28.92932,26.046612,16.777115,26.906088,10,July,2023
191,10.582659,29.744024,23.068855,15.954243,16.299503,26.511635,21.600332,22.76405,16.99465,30.904608,28.271227,19.21254,28.847416,11,July,2023
192,15.436599,29.00568,17.294815,15.04628,16.229578,27.742758,23.020573,22.94648,23.27115,33.659313,26.969492,16.93199,29.247139,12,July,2023
193,15.420912,30.870707,17.506674,18.089699,16.46902,26.255575,25.686632,22.847467,20.22221,32.15703,24.888826,21.2726,29.972935,13,July,2023
194,16.39706,29.113964,22.31055,16.67032,15.733554,28.150972,27.586176,19.51043,16.33324,32.748863,26.446672,24.965105,29.61974,14,July,2023
195,16.873507,29.266981,23.9077,20.002642,15.377102,27.36243,27.112637,22.002337,17.512287,33.581802,26.849495,25.46113,27.867455,15,July,2023
196,13.710634,29.300735,26.60221,14.235143,14.8856125,29.29538,26.223003,22.11096,18.00446,32.875046,29.483303,20.98771,28.201475,16,July,2023
197,13.416042,32.06705,26.71327,16.194736,14.886856,29.995739,25.23196,24.63091,18.410822,32.704056,29.127419,19.707994,28.517456,17,July,2023
198,13.74993,31.510592,22.555788,17.481668,14.914982,29.842873,25.979193,19.2729,18.7483,31.256424,29.673742,18.689302,28.696394,18,July,2023
199,13.777863,32.52786,19.379164,16.064453,14.780035,29.586523,27.37498,17.060232,17.013275,30.824335,25.39468,23.861824,28.112122,19,July,2023
200,12.64341,30.014595,16.507362,15.177027,14.68745,29.387733,27.87487,17.03443,17.405857,31.31345,26.394299,28.729282,28.24033,20,July,2023
201,13.165762,29.912903,16.760824,16.948317,15.042051,31.171543,26.940086,19.874165,18.01173,31.111387,24.834711,28.788345,23.93282,21,July,2023
202,12.768623,30.12417,20.288908,16.388494,15.186354,32.0704,26.58007,23.65743,16.853973,32.83418,24.90007,23.552866,22.902172,22,July,2023
203,12.771077,31.955715,21.712143,17.23514,14.906184,32.372246,26.8902,20.743088,16.655382,34.35211,24.671902,22.157589,23.803762,23,July,2023
204,15.211269,29.979786,22.334639,16.53334,13.799447,30.89958,27.079842,19.661003,17.604961,33.330227,25.000452,20.444014,23.599882,24,July,2023
205,13.706345,33.73999,19.210165,17.055075,13.368854,30.6618,27.091246,13.808145,19.3337,35.199764,28.055567,15.029163,25.087692,25,July,2023
206,16.92677,33.732506,18.319334,17.051504,12.619835,30.223,29.500021,14.16275,17.372967,34.048084,28.987509,13.489935,25.325481,26,July,2023
207,18.520243,31.457962,16.324701,17.365925,11.891174,30.351973,30.11275,15.464151,15.897811,31.388386,25.67811,14.533972,25.754309,27,July,2023
208,18.596327,26.71608,15.720813,17.609581,13.126644,30.101141,30.448166,16.665258,17.790354,33.31318,23.847216,17.51434,24.950247,28,July,2023
209,19.355106,30.952618,18.176483,17.153912,13.722311,30.725885,29.035566,14.226072,18.13175,33.162197,23.910868,18.776873,24.28931,29,July,2023
210,20.93816,31.004656,21.060743,16.071348,13.644843,29.930729,29.059505,14.289749,19.287928,33.29154,25.110573,19.832422,24.914183,30,July,2023
211,19.975706,31.914108,25.326317,17.469973,13.70126,29.968946,31.4535,17.359337,19.30954,34.746944,25.846909,18.674446,24.810019,31,July,2023
212,15.7363615,33.45998,23.780907,15.433816,12.888032,31.797792,28.110945,18.165773,19.938402,35.66635,24.136723,14.277592,27.269205,1,August,2023
213,17.288733,33.46359,21.046862,14.820361,12.284117,32.65746,27.292913,19.42527,21.238186,34.82338,25.582365,14.753355,27.404257,2,August,2023
214,15.780422,30.899956,21.409842,15.968649,12.332841,31.670877,28.57292,17.990187,20.1379,36.69952,26.13491,14.760789,22.553587,3,August,2023
215,15.986422,31.617199,22.353678,16.473318,11.840385,28.10408,28.98802,15.353032,18.92677,35.20101,28.13036,18.260334,21.092419,4,August,2023
216,13.430956,31.145424,23.372839,15.80026,11.79405,28.053438,29.412813,15.100291,17.779743,34.448025,26.160189,17.931805,22.705986,5,August,2023
217,13.231525,30.785688,29.18754,15.744071,11.846829,28.53815,30.404442,17.536665,18.169497,33.26146,26.408777,17.915735,25.361689,6,August,2023
218,15.711339,31.901901,31.08901,15.607756,11.673196,29.77683,30.82985,18.637417,16.525597,34.112846,25.439596,17.665049,27.54473,7,August,2023
219,15.745481,31.644547,30.55252,16.575138,11.102799,28.359789,26.51086,16.961817,18.109215,34.236534,26.206722,16.545496,27.778595,8,August,2023
220,16.036047,31.83147,30.158,16.251997,11.233477,26.272371,27.404743,16.658428,17.819506,33.870205,27.285385,19.120857,27.258461,9,August,2023
221,17.806002,32.89549,27.94891,13.265856,11.988665,27.1614,27.462692,15.963107,18.835478,33.03832,27.28003,18.332802,28.407757,10,August,2023
222,18.753183,31.684996,26.247894,12.084764,12.218592,30.466389,28.223473,18.139654,21.272474,32.82368,26.177933,17.449223,28.983099,11,August,2023
223,15.603402,31.383806,23.459963,12.838938,12.590931,28.519634,27.232487,19.82225,20.433348,33.948086,24.649313,15.715786,28.893768,12,August,2023
224,22.535793,32.436977,21.517506,15.643717,12.935167,28.11615,23.161573,21.344973,18.812595,35.136723,21.383675,16.415308,28.947908,13,August,2023
225,13.573304,34.427643,22.431015,15.572451,12.980442,28.494883,22.126524,22.414412,18.024258,34.480343,22.905117,15.139415,29.258904,14,August,2023
226,13.147053,34.40762,25.441748,14.518916,12.595447,29.15394,22.809416,20.857447,17.367422,33.658024,22.878525,14.459685,30.382248,15,August,2023
227,13.7657995,34.642197,30.119137,15.396092,12.28563,27.393763,22.620699,20.227379,18.28236,33.774582,23.298697,14.197451,31.809181,16,August,2023
228,13.190204,36.030083,33.52002,16.337553,12.199755,25.872738,22.21143,17.900108,18.103872,33.916004,26.117147,14.332297,30.438366,17,August,2023
229,14.056533,35.759796,30.63219,16.817312,12.361312,26.325796,23.170675,14.824556,19.544716,30.308367,27.237328,13.909461,28.295519,18,August,2023
230,16.334457,33.727245,29.614931,16.703833,12.19296,26.059439,22.190851,15.224769,20.910273,31.085411,28.953033,13.117039,27.023077,19,August,2023
231,14.544313,30.213387,32.653378,17.09222,11.401685,28.003733,21.985308,14.487466,20.37494,32.286346,27.575655,12.647356,26.637222,20,August,2023
232,9.859378,27.177757,30.15765,17.384706,10.763298,30.026491,21.712196,16.976786,19.054329,31.834927,25.212988,14.428087,27.05499,21,August,2023
233,10.306352,25.350002,29.587757,18.97809,9.376256,29.658184,19.759836,18.052513,19.59794,31.221579,24.77424,15.063626,28.424274,22,August,2023
234,10.925127,26.412514,26.152987,21.750862,8.392735,28.85327,20.792898,16.900099,19.146297,32.223755,23.236797,16.100134,28.71699,23,August,2023
235,9.221426,25.799433,23.724588,14.483988,8.079725,29.285543,20.887531,16.72576,19.363089,33.281094,22.01638,16.205507,27.688461,24,August,2023
236,7.507239,25.518965,22.582287,10.323786,8.367342,28.169888,20.468494,12.511166,21.131477,32.507294,24.837671,16.740295,27.709759,25,August,2023
237,7.82921,25.482042,24.921425,10.278764,9.427799,21.836927,19.715342,12.390132,20.115112,32.27558,27.374086,16.91736,25.87647,26,August,2023
238,8.66743,27.019533,24.06982,12.013921,9.278104,23.194925,18.264832,11.739186,20.19935,31.840117,28.549006,16.962927,25.581167,27,August,2023
239,6.955316,26.558447,24.198807,12.753635,11.281497,25.0167,18.82764,12.403388,21.163519,28.487516,26.736683,16.781202,25.643711,28,August,2023
240,7.285853,28.042336,28.20906,12.416315,11.983865,25.87142,18.017866,10.102885,19.809572,29.263105,28.479818,18.39474,25.74489,29,August,2023
241,8.489717,28.287964,18.005663,12.471651,11.850396,20.7852,16.8078,9.839465,19.64615,31.153627,26.104046,19.008286,26.986563,30,August,2023
242,10.352151,27.696402,19.326315,13.366586,11.233988,21.674986,17.371191,10.5886345,20.507814,31.51004,23.792673,15.169871,24.301025,31,August,2023
243,6.7881684,25.66983,17.120451,13.217864,10.817049,22.7804,17.5303,11.440963,18.93436,32.61684,23.73158,16.805586,21.522507,1,September,2023
244,9.103997,24.949665,17.564653,12.823628,10.8391485,23.852137,16.705034,11.762205,19.000574,32.96735,24.945633,13.049876,23.295225,2,September,2023
245,10.885743,24.969194,19.765518,13.935043,10.498616,22.695713,20.003864,9.838408,19.419436,33.879025,24.844816,13.386824,21.456776,3,September,2023
246,9.168719,24.64922,22.356834,14.3180685,9.043943,21.773977,21.323477,8.332605,18.087002,32.066803,25.524185,13.383982,18.553328,4,September,2023
247,10.742144,24.856365,19.430847,13.49358,8.288512,24.724344,22.082386,7.9954166,17.845358,31.575933,27.113455,11.0431385,17.340467,5,September,2023
248,10.590376,24.863451,19.64509,11.684219,7.9770455,25.601414,20.269373,9.265594,18.446753,31.53303,23.476746,8.885548,16.13053,6,September,2023
249,9.973789,26.408525,18.856445,10.993953,6.719895,25.249184,20.281467,10.63585,18.871437,30.02265,18.841824,7.8702784,15.990049,7,September,2023
250,10.683003,26.006111,15.495016,10.228803,6.2326484,26.846228,20.62948,9.6050415,15.849986,28.228737,20.853699,9.436824,17.624866,8,September,2023
251,10.25069,26.025862,14.824958,9.801609,6.4818,24.56731,21.816519,10.236204,12.366675,28.31209,24.13274,12.460744,17.702782,9,September,2023
252,12.037353,26.65557,16.746628,11.534337,5.418983,23.708433,21.508493,11.254011,14.405557,28.742756,24.099136,13.374366,19.155922,10,September,2023
253,7.622379,25.330246,17.48731,11.889709,5.0199366,23.349293,23.176823,11.721093,14.993523,28.324404,25.893637,13.900746,19.727499,11,September,2023
254,4.2366896,23.80601,18.845448,9.865055,4.6090074,23.937338,21.757385,11.245749,16.456537,26.945602,26.885393,11.029987,18.382818,12,September,2023
255,5.08574,25.37275,17.318098,7.7417645,3.8781812,23.829502,19.843431,11.67622,16.547237,25.20739,25.326727,12.438743,19.397133,13,September,2023
256,3.606353,26.235813,18.252466,7.4594893,3.3692842,21.434414,16.33388,11.698574,14.445647,29.067822,24.83188,10.202812,21.75582,14,September,2023
257,2.373208,27.86773,18.97741,5.1070733,2.9708114,19.147923,17.545557,10.301695,14.427742,26.32003,28.602146,9.791583,20.489908,15,September,2023
258,3.8286593,28.109156,16.354248,5.0152025,3.4248438,20.944143,16.72008,8.580159,14.020045,26.16812,19.513906,10.764701,18.253246,16,September,2023
259,5.263484,25.465136,9.707265,2.83311,3.116921,22.366741,17.34741,8.692767,13.6691675,23.808027,15.654798,13.205433,19.402767,17,September,2023
260,8.11312,22.362074,7.776513,1.6222824,3.5445437,15.277459,17.299692,8.74041,15.079282,21.641031,16.990421,15.121539,20.648296,18,September,2023
261,8.2716875,21.878702,8.876832,4.236334,2.4658413,16.369564,19.069454,8.262301,11.929922,19.852615,19.590174,15.028097,19.56638,19,September,2023
262,8.699663,21.445263,10.892616,5.894341,1.5445997,15.981558,19.164417,9.341763,14.0116625,20.449978,16.488771,13.560201,18.733847,20,September,2023
263,9.347047,21.052801,13.426186,6.5883374,1.936179,17.189714,19.215603,9.832435,10.631611,25.104733,12.325051,8.169279,16.984318,21,September,2023
264,6.0747137,21.072992,16.253416,6.3661532,3.8086464,20.925858,18.429007,8.656796,9.181912,27.54427,9.892132,12.319029,17.59121,22,September,2023
265,2.4789658,20.973795,19.275295,3.2578807,4.167319,20.993105,13.995876,8.825558,14.047928,22.546219,8.729616,15.448169,16.280275,23,September,2023
266,2.4634361,22.289705,20.836128,2.5349216,3.5867083,12.7925825,11.748517,10.875537,11.910692,20.072649,10.394204,14.5862875,15.915531,24,September,2023
267,4.2327805,22.258442,16.23144,3.4157667,2.2054875,14.039594,14.368447,11.302507,11.369362,21.745195,12.185241,14.807054,14.136419,25,September,2023
268,5.013785,23.314205,17.448679,7.6858344,0.11433076,13.989498,16.158115,11.687205,10.885925,23.271515,13.323236,9.22128,13.719303,26,September,2023
269,5.5749044,24.068205,13.729908,6.5917697,0.8828265,15.101158,17.257513,11.223349,8.2561245,23.253056,11.533419,10.050674,13.540584,27,September,2023
270,0.5820494,25.868938,11.731996,4.282958,4.538439,14.33117,18.542612,7.8684273,13.717189,22.681911,11.561681,12.053764,10.1145935,28,September,2023
271,0.040243223,25.610182,11.687375,5.242208,5.728041,11.30227,18.929832,5.2299824,11.129603,23.368618,14.709806,11.871843,9.974314,29,September,2023
272,1.0679259,22.021322,15.158487,5.822811,6.131072,11.575387,15.283291,3.5758948,7.925782,23.56736,13.44905,12.820084,10.135819,30,September,2023
273,0.46153197,22.828693,11.174845,6.4599757,6.28121,13.532553,11.2661915,2.0959833,9.620468,18.875307,11.202696,13.113283,10.38902,1,October,2023
274,-1.38082,23.146744,6.815775,6.9961405,6.537327,15.658729,11.639062,2.5748627,12.662528,19.315687,11.854123,12.319096,10.287152,2,October,2023
275,-1.773561,20.773766,6.7572465,7.433994,6.8750544,16.901144,14.2323675,3.6683748,8.246951,21.901121,11.851842,13.054471,9.494042,3,October,2023
276,-3.4020185,20.987772,6.9830546,8.786629,5.7792153,16.55233,12.271124,4.013958,12.172443,22.602022,13.289227,13.227964,8.058418,4,October,2023
277,-2.5774817,21.301779,7.438595,11.385016,4.608098,12.909632,11.019819,3.370665,14.741788,22.167894,13.901994,13.098839,6.5821037,5,October,2023
278,2.9705043,23.072979,7.7571397,11.439611,3.137328,12.698011,10.621117,3.5608652,13.408573,18.31134,16.871803,12.78847,5.707581,6,October,2023
279,7.0975895,22.914429,8.149298,10.077345,1.5438604,14.302665,10.609744,2.1312034,12.340132,18.672626,18.447224,14.035689,7.8659453,7,October,2023
280,6.961325,20.657036,6.5295424,9.326201,0.9648866,13.443815,12.3328085,0.59194416,13.52126,22.19406,20.53654,13.6608,10.903864,8,October,2023
281,7.2457213,19.59565,6.5139127,5.191651,1.4851588,12.142337,15.354002,0.87230855,9.44558,23.682442,18.843775,14.945482,12.458911,9,October,2023
282,9.267878,19.137043,11.330347,0.2564888,2.167186,13.399483,16.685253,3.1594203,9.45933,24.55786,18.603874,14.902964,13.515002,10,October,2023
283,2.865032,20.267345,16.557026,3.035316,2.6678777,14.227616,17.13561,3.8050952,9.495961,23.806149,11.5729685,14.344331,14.067707,11,October,2023
284,7.420564,19.61745,13.277683,4.908713,2.6131651,13.896602,14.742807,4.2475576,9.522402,24.41892,11.713334,10.543086,15.360415,12,October,2023
285,3.7740746,17.408852,12.209236,5.4110484,3.02189,13.475954,13.922931,3.2923603,9.973898,25.449501,12.66629,10.133738,14.791798,13,October,2023
286,-3.5058515,16.357523,13.496979,4.9598,2.3817618,11.882082,12.215814,4.2804866,4.1577563,24.539024,13.182775,10.059686,15.636186,14,October,2023
287,-6.649237,16.867645,12.41335,5.2978916,1.0880249,9.6088295,11.846252,1.7577834,1.5556257,24.45804,8.282995,10.948604,14.989519,15,October,2023
288,-7.6680737,16.791462,14.0016985,6.807623,0.13426752,10.131155,7.2510266,-0.53033847,1.269256,22.14566,8.067184,10.53377,14.689776,16,October,2023
289,-4.960188,17.363752,15.566042,5.376931,-1.103702,11.8541,5.8111134,-0.3659622,8.074221,19.802208,7.0230923,10.410282,15.295068,17,October,2023
290,-2.7363963,17.606882,11.187637,4.579777,-1.5465553,11.547617,5.5244865,-0.5012286,7.6233816,11.237516,7.9706197,10.937401,17.553297,18,October,2023
291,-8.619507,17.392303,3.901466,1.2992172,-1.7143642,8.926896,6.0754166,1.6343553,7.8826327,13.85633,8.062511,13.498809,16.117311,19,October,2023
292,-12.576375,17.563122,0.65044636,1.0690686,-1.7121292,9.3807335,8.040215,2.975443,9.207155,20.64639,8.118676,13.696713,8.789206,20,October,2023
293,-10.993708,18.034876,5.878247,0.5350022,-0.964543,9.28549,6.781742,1.526043,-2.4345052,22.987694,9.499977,11.778614,10.901172,21,October,2023
294,-11.838156,18.433258,10.397625,-0.0800245,0.85601693,6.55381,2.2922442,2.8783,-0.86190337,24.06225,9.382874,9.862176,13.105622,22,October,2023
295,-7.851273,19.032595,-0.6424728,-0.46643323,1.5166258,6.386081,2.1194878,3.739408,-8.436564,13.196473,8.325112,10.928319,8.487677,23,October,2023
296,-4.5198193,18.95451,-4.200336,1.4398261,1.908115,8.605509,3.2570012,3.9111054,-12.77187,7.566766,6.3953285,7.5102487,5.7409673,24,October,2023
297,-2.0961244,18.614151,-3.9950664,3.5832381,2.1863413,8.670364,5.9571815,3.1984997,-10.736567,6.405974,3.7983098,2.6652508,8.378425,25,October,2023
298,-0.06223085,18.494658,-3.973852,3.5906985,1.4487897,9.328209,7.018485,0.056688096,-0.87892455,8.199912,0.78082174,4.9181976,11.983287,26,October,2023
299,-0.53433704,18.810667,-3.2939124,5.680377,-0.2261287,12.394409,12.883624,1.4367218,-7.3368545,13.260928,3.0332243,6.2904058,12.743819,27,October,2023
300,-2.914814,19.023937,1.0169045,5.5042815,0.32972574,11.540487,17.157324,3.15787,-8.265291,17.411589,3.2578197,4.573382,14.583041,28,October,2023
301,-4.3046064,19.277029,5.261676,2.622451,1.6066555,12.323205,16.035666,5.028335,-6.7637653,19.209654,2.974121,2.609715,14.777307,29,October,2023
302,-6.66972,20.610243,6.4565845,1.234362,2.3948057,11.928653,12.408403,4.3916965,-0.36065024,19.710005,5.586878,0.14207375,11.947664,30,October,2023
303,-6.598688,20.410978,5.20389,4.2687135,2.5016732,12.106447,9.9751835,1.9019006,-2.9865434,17.157412,10.227315,-3.4707603,11.868946,31,October,2023
304,-2.9132876,20.05997,3.2015905,2.5859373,3.859399,13.242755,6.0529814,3.960547,-8.090227,10.710254,6.6622176,-9.890101,10.985614,1,November,2023
305,-2.8802352,20.896122,6.8205366,4.444022,3.9370046,10.236534,6.5399437,4.4807515,-7.425002,8.898894,3.0979657,-6.074531,10.027418,2,November,2023
306,-1.3364733,21.649494,6.1355863,4.363257,3.2042272,13.519336,11.000422,5.99323,5.6030455,10.694727,1.4014878,-5.0183325,11.766424,3,November,2023
307,-0.97292435,19.542147,4.251154,4.4875636,1.3591126,12.03947,14.905596,5.363938,3.5228627,15.222761,3.371328,0.65082955,14.727329,4,November,2023
308,1.7813864,19.935959,1.5399208,4.6170087,-1.074265,11.910493,12.337169,5.708102,-4.305451,18.427164,3.1560175,1.9655321,15.065198,5,November,2023
309,0.44865274,20.671825,0.6747444,5.8963323,-2.3971298,10.691548,8.182519,2.875905,-13.472585,18.554834,5.7961326,8.514466,12.805011,6,November,2023
310,-0.9352602,17.80314,3.718438,2.3088577,-4.2674904,8.853071,9.205952,0.6592613,-15.5373,18.311743,1.7275692,8.607627,13.142672,7,November,2023
311,-0.8418595,16.236773,3.7727008,0.02198977,-5.5164366,5.84681,8.37892,-0.63197476,-7.0620894,21.914135,1.4350208,6.776126,10.343087,8,November,2023
312,-1.0381277,16.531822,5.336772,-1.6481541,-5.230672,1.3478352,10.414626,3.4987206,-7.6471424,21.003687,1.3784597,5.221667,11.476319,9,November,2023
313,-1.4556625,18.067251,9.575053,-3.73431,-4.557907,-0.7909943,10.309661,1.3774626,-13.392138,19.839828,1.607112,6.431399,10.036418,10,November,2023
314,-1.6809667,18.548464,5.655345,-4.117103,-4.6413155,-0.015443947,13.046415,2.1784852,-12.393104,19.687641,1.2607286,9.090425,11.124859,11,November,2023
315,-5.2522464,18.259352,3.553516,-4.053284,-3.0773191,2.964201,12.962562,2.6184313,-16.744284,19.498465,2.7012348,7.689158,12.510518,12,November,2023
316,-8.828452,18.150625,4.687482,-1.8545784,-1.2844529,6.0009975,9.4558115,5.303129,-3.561092,22.258018,2.4366622,6.1312594,11.572049,13,November,2023
317,-9.895642,16.949045,3.2036982,-0.9429538,0.7398887,6.087759,8.214223,6.5890284,3.6875162,22.127968,-1.6369438,6.0773897,9.946969,14,November,2023
318,-11.901109,17.6561,3.0909135,-0.5241486,0.5499292,6.255338,6.9188943,6.460207,0.99116844,18.487753,-5.65604,6.0547295,7.5561733,15,November,2023
319,-14.274826,18.152111,-2.7504876,3.3786168,-1.8222032,3.6732152,4.541431,3.2980585,-2.3933392,18.4649,-3.7943504,4.5794754,6.1048236,16,November,2023
320,-13.856613,18.482061,-6.5022964,4.4486704,-1.3788087,4.0338607,1.7958026,0.71168035,-2.5671911,18.886213,-2.528922,2.3574972,7.755984,17,November,2023
321,-13.329611,15.808755,-7.5894094,1.346769,-0.60271585,7.5352364,0.6122272,2.7311556,-8.875359,18.021273,-0.3027678,1.6832885,8.199881,18,November,2023
322,-8.740211,11.532269,-8.150524,-0.42724642,-2.269843,7.8259478,-0.92586905,4.789927,-12.277597,16.961449,5.4593773,0.1946577,4.761693,19,November,2023
323,-7.241415,14.285183,-3.1531508,0.5641574,-8.539987,4.550791,-1.8000542,1.6237824,-12.739274,14.547223,6.9967256,-1.1522939,6.8960466,20,November,2023
324,-9.387593,15.020843,-0.5695619,-1.5305566,-12.51629,4.444165,0.5420392,0.8366311,-17.417099,8.502272,7.801892,-5.7090178,8.505005,21,November,2023
325,-13.950516,18.004435,0.20771335,-4.067875,-16.028145,3.1782372,5.3150806,-0.12427996,-14.328504,7.099095,-0.13267742,-9.217447,9.432716,22,November,2023
326,-15.35066,19.409157,-1.9658805,-3.456132,-15.992263,2.6577268,6.2613044,1.1777549,-11.225472,7.213245,-3.0181913,-6.5712805,6.7934136,23,November,2023
327,-18.066628,18.246119,-11.10876,-5.2789917,-15.854128,1.9134134,4.96074,0.70786655,-17.012793,6.5677323,-2.9562676,-3.510695,5.0760555,24,November,2023
328,-15.40399,17.456926,-10.643108,-11.872465,-15.954376,1.885781,2.881304,-0.73272705,-19.651932,7.5942,-3.0502365,3.1969943,3.0619612,25,November,2023
329,-15.193968,16.777466,-9.607777,-11.0789,-15.955637,2.2976038,4.474185,-4.5266848,-18.569,9.154532,-7.8228526,5.815366,7.3453636,26,November,2023
330,-14.398692,16.972738,-6.739124,-9.945649,-13.926303,0.37824473,3.9483104,-7.511379,-17.468351,10.444632,-6.8569903,5.731271,6.4525304,27,November,2023
331,-12.287711,16.285734,-6.8015757,-11.609629,-8.439669,-4.5350957,2.0440838,-9.282916,-15.842246,13.246023,-7.4888415,2.9129183,5.3532777,28,November,2023
332,-14.723052,16.85597,-8.042692,-8.995265,-5.9510136,-0.24047783,-1.751148,-11.5863285,-9.054683,10.37356,-10.596044,5.655003,6.461727,29,November,2023
333,-13.189503,17.293339,-3.7608664,-5.920238,-4.9259195,-0.9019493,-0.3366236,-13.607979,-14.079627,5.830645,-11.994345,5.764455,5.1743093,30,November,2023
334,-10.252161,15.869516,-7.0184393,-4.5292363,-3.2367117,4.990056,4.44668,-14.473014,-21.420612,5.8747954,-11.688249,4.82819,5.7659388,1,December,2023
335,-6.686904,11.672659,-6.944399,-2.0210574,-3.4355516,4.0224376,2.6652215,-12.232935,-9.96093,4.874145,-7.191208,1.747661,6.4983554,2,December,2023
336,-9.791631,9.302569,-12.77447,-1.2803422,-3.3494153,5.253496,7.319764,-13.01936,-1.8134714,12.208374,-7.1329803,1.2339962,0.5238421,3,December,2023
337,-9.58966,10.49979,-4.713319,-4.4898767,-3.7929306,5.95151,9.379147,-8.629465,-5.8689957,12.647054,-12.803789,1.0993696,1.5961659,4,December,2023
338,-5.8526945,12.491848,-3.9370027,-5.0866947,-3.9280272,6.4139585,7.2024193,-9.0698395,-8.798978,12.193226,-9.851363,-2.089367,5.5001044,5,December,2023
339,-5.843468,14.603808,-15.916434,-3.5357735,-4.3487077,4.4215617,6.097114,-3.9475389,-7.2593703,19.201214,-10.571414,-1.8132203,4.4885774,6,December,2023
340,-6.5335846,15.040127,-15.293046,-2.4984858,-4.6333084,6.2065697,7.8441777,-5.4407606,-4.7625732,19.77819,-14.032876,5.8084626,5.0133214,7,December,2023
341,-8.075859,13.548462,-11.977717,-2.3809087,-4.8652244,-3.4562764,7.729082,-7.974397,-10.090883,21.271463,-18.019829,4.8046727,3.841157,8,December,2023
342,-6.7960653,13.961859,-6.4408765,-4.380036,-5.017228,-2.5309646,8.129333,-4.565844,-17.882105,21.652433,-16.627516,0.7344699,3.1502142,9,December,2023
